Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_seconds,Sector1Time_seconds,Sector2Time_seconds,Sector3Time_seconds,LapStartTime_seconds,PitInTime_seconds,PitOutTime_seconds,Sector1SessionTime_seconds,Sector2SessionTime_seconds,Sector3SessionTime_seconds
0 days 02:17:05.335000,VER,1,0 days 00:01:28.395000,53.0,2.0,,,0 days 00:00:17.619000,0 days 00:00:38.348000,0 days 00:00:32.428000,0 days 02:15:54.634000,0 days 02:16:32.982000,0 days 02:17:05.410000,291.0,301.0,213.0,307.0,False,HARD,30.0,True,Red Bull Racing,0 days 02:15:36.940000,2025-12-07 14:20:44.003,1,1.0,False,,False,True,88.395,17.619,38.348,32.428,8136.94,,,8154.634,8192.982,8225.41
0 days 02:18:33.510000,VER,1,0 days 00:01:28.175000,54.0,2.0,,,0 days 00:00:17.581000,0 days 00:00:38.408000,0 days 00:00:32.186000,0 days 02:17:22.991000,0 days 02:18:01.399000,0 days 02:18:33.585000,292.0,300.0,213.0,307.0,False,HARD,31.0,True,Red Bull Racing,0 days 02:17:05.335000,2025-12-07 14:22:12.398,1,1.0,False,,False,True,88.175,17.581,38.408,32.186,8225.335,,,8242.991,8281.399,8313.585
0 days 02:20:02.327000,VER,1,0 days 00:01:28.817000,55.0,2.0,,,0 days 00:00:17.572000,0 days 00:00:38.594000,0 days 00:00:32.651000,0 days 02:18:51.157000,0 days 02:19:29.751000,0 days 02:20:02.402000,287.0,298.0,212.0,306.0,False,HARD,32.0,True,Red Bull Racing,0 days 02:18:33.510000,2025-12-07 14:23:40.573,1,1.0,False,,False,True,88.817,17.572,38.594,32.651,8313.51,,,8331.157,8369.751,8402.402
0 days 02:21:30.948000,VER,1,0 days 00:01:28.621000,56.0,2.0,,,0 days 00:00:17.539000,0 days 00:00:38.458000,0 days 00:00:32.624000,0 days 02:20:19.941000,0 days 02:20:58.399000,0 days 02:21:31.023000,292.0,298.0,212.0,305.0,False,HARD,33.0,True,Red Bull Racing,0 days 02:20:02.327000,2025-12-07 14:25:09.390,1,1.0,False,,False,True,88.621,17.539,38.458,32.624,8402.327,,,8419.941,8458.399,8491.023
0 days 02:22:59.730000,VER,1,0 days 00:01:28.782000,57.0,2.0,,,0 days 00:00:17.698000,0 days 00:00:38.444000,0 days 00:00:32.640000,0 days 02:21:48.721000,0 days 02:22:27.165000,0 days 02:22:59.805000,291.0,301.0,212.0,310.0,False,HARD,34.0,True,Red Bull Racing,0 days 02:21:30.948000,2025-12-07 14:26:38.011,1,1.0,False,,False,True,88.782,17.698,38.444,32.64,8490.948,,,8508.721,8547.165,8579.805
0 days 02:24:28.203000,VER,1,0 days 00:01:28.473000,58.0,2.0,,,0 days 00:00:17.574000,0 days 00:00:38.453000,0 days 00:00:32.446000,0 days 02:23:17.379000,0 days 02:23:55.832000,0 days 02:24:28.278000,,298.0,214.0,306.0,False,HARD,35.0,True,Red Bull Racing,0 days 02:22:59.730000,2025-12-07 14:28:06.793,1,1.0,False,,False,True,88.473,17.574,38.453,32.446,8579.73,,,8597.379,8635.832,8668.278
0 days 00:59:53.640000,PIA,81,0 days 00:01:32.906000,1.0,1.0,,,,0 days 00:00:38.376000,0 days 00:00:32.983000,,0 days 00:59:20.904000,0 days 00:59:53.640000,286.0,304.0,214.0,309.0,False,HARD,1.0,True,McLaren,0 days 00:58:20.522000,2025-12-07 13:03:27.585,1,2.0,False,,False,False,92.906,,38.376,32.983,3500.522,,,,3560.904,3593.64
0 days 01:01:23.454000,PIA,81,0 days 00:01:29.814000,2.0,1.0,,,0 days 00:00:18.301000,0 days 00:00:38.534000,0 days 00:00:32.979000,0 days 01:00:11.941000,0 days 01:00:50.475000,0 days 01:01:23.454000,282.0,294.0,213.0,300.0,True,HARD,2.0,True,McLaren,0 days 00:59:53.640000,2025-12-07 13:05:00.703,1,2.0,False,,False,True,89.814,18.301,38.534,32.979,3593.64,,,3611.941,3650.475,3683.454
0 days 01:02:52.979000,PIA,81,0 days 00:01:29.525000,3.0,1.0,,,0 days 00:00:18.106000,0 days 00:00:38.444000,0 days 00:00:32.975000,0 days 01:01:41.560000,0 days 01:02:20.004000,0 days 01:02:52.979000,283.0,296.0,212.0,301.0,True,HARD,3.0,True,McLaren,0 days 01:01:23.454000,2025-12-07 13:06:30.517,1,2.0,False,,False,True,89.525,18.106,38.444,32.975,3683.454,,,3701.56,3740.004,3772.979
0 days 01:04:22.905000,PIA,81,0 days 00:01:29.926000,4.0,1.0,,,0 days 00:00:18.288000,0 days 00:00:38.523000,0 days 00:00:33.115000,0 days 01:03:11.267000,0 days 01:03:49.790000,0 days 01:04:22.905000,,293.0,211.0,301.0,False,HARD,4.0,True,McLaren,0 days 01:02:52.979000,2025-12-07 13:08:00.042,1,2.0,False,,False,True,89.926,18.288,38.523,33.115,3772.979,,,3791.267,3829.79,3862.905
0 days 01:05:52.663000,PIA,81,0 days 00:01:29.758000,5.0,1.0,,,0 days 00:00:18.242000,0 days 00:00:38.434000,0 days 00:00:33.082000,0 days 01:04:41.147000,0 days 01:05:19.581000,0 days 01:05:52.663000,282.0,293.0,212.0,304.0,False,HARD,5.0,True,McLaren,0 days 01:04:22.905000,2025-12-07 13:09:29.968,1,2.0,False,,False,True,89.758,18.242,38.434,33.082,3862.905,,,3881.147,3919.581,3952.663
0 days 01:07:22.450000,PIA,81,0 days 00:01:29.787000,6.0,1.0,,,0 days 00:00:18.335000,0 days 00:00:38.487000,0 days 00:00:32.965000,0 days 01:06:10.998000,0 days 01:06:49.485000,0 days 01:07:22.450000,283.0,296.0,210.0,305.0,False,HARD,6.0,True,McLaren,0 days 01:05:52.663000,2025-12-07 13:10:59.726,1,2.0,False,,False,True,89.787,18.335,38.487,32.965,3952.663,,,3970.998,4009.485,4042.45
0 days 01:08:52.018000,PIA,81,0 days 00:01:29.568000,7.0,1.0,,,0 days 00:00:18.125000,0 days 00:00:38.443000,0 days 00:00:33,0 days 01:07:40.575000,0 days 01:08:19.018000,0 days 01:08:52.018000,285.0,295.0,211.0,305.0,False,HARD,7.0,True,McLaren,0 days 01:07:22.450000,2025-12-07 13:12:29.513,1,2.0,False,,False,True,89.568,18.125,38.443,33.0,4042.45,,,4060.575,4099.018,4132.018
0 days 01:10:21.514000,PIA,81,0 days 00:01:29.496000,8.0,1.0,,,0 days 00:00:18.208000,0 days 00:00:38.438000,0 days 00:00:32.850000,0 days 01:09:10.226000,0 days 01:09:48.664000,0 days 01:10:21.514000,283.0,296.0,211.0,305.0,True,HARD,8.0,True,McLaren,0 days 01:08:52.018000,2025-12-07 13:13:59.081,1,2.0,False,,False,True,89.496,18.208,38.438,32.85,4132.018,,,4150.226,4188.664,4221.514
0 days 01:11:51.085000,PIA,81,0 days 00:01:29.571000,9.0,1.0,,,0 days 00:00:18.052000,0 days 00:00:38.576000,0 days 00:00:32.943000,0 days 01:10:39.566000,0 days 01:11:18.142000,0 days 01:11:51.085000,285.0,296.0,208.0,305.0,False,HARD,9.0,True,McLaren,0 days 01:10:21.514000,2025-12-07 13:15:28.577,1,2.0,False,,False,True,89.571,18.052,38.576,32.943,4221.514,,,4239.566,4278.142,4311.085
0 days 01:13:20.553000,PIA,81,0 days 00:01:29.468000,10.0,1.0,,,0 days 00:00:18.018000,0 days 00:00:38.452000,0 days 00:00:32.998000,0 days 01:12:09.103000,0 days 01:12:47.555000,0 days 01:13:20.553000,287.0,294.0,210.0,305.0,True,HARD,10.0,True,McLaren,0 days 01:11:51.085000,2025-12-07 13:16:58.148,1,2.0,False,,False,True,89.468,18.018,38.452,32.998,4311.085,,,4329.103,4367.555,4400.553
0 days 01:14:50.019000,PIA,81,0 days 00:01:29.466000,11.0,1.0,,,0 days 00:00:18.011000,0 days 00:00:38.507000,0 days 00:00:32.948000,0 days 01:13:38.564000,0 days 01:14:17.071000,0 days 01:14:50.019000,,294.0,209.0,304.0,True,HARD,11.0,True,McLaren,0 days 01:13:20.553000,2025-12-07 13:18:27.616,1,2.0,False,,False,True,89.466,18.011,38.507,32.948,4400.553,,,4418.564,4457.071,4490.019
0 days 01:16:19.511000,PIA,81,0 days 00:01:29.492000,12.0,1.0,,,0 days 00:00:18.021000,0 days 00:00:38.427000,0 days 00:00:33.044000,0 days 01:15:08.040000,0 days 01:15:46.467000,0 days 01:16:19.511000,288.0,296.0,210.0,306.0,False,HARD,12.0,True,McLaren,0 days 01:14:50.019000,2025-12-07 13:19:57.082,1,2.0,False,,False,True,89.492,18.021,38.427,33.044,4490.019,,,4508.04,4546.467,4579.511
0 days 01:17:48.772000,PIA,81,0 days 00:01:29.261000,13.0,1.0,,,0 days 00:00:17.917000,0 days 00:00:38.443000,0 days 00:00:32.901000,0 days 01:16:37.428000,0 days 01:17:15.871000,0 days 01:17:48.772000,,296.0,211.0,306.0,True,HARD,13.0,True,McLaren,0 days 01:16:19.511000,2025-12-07 13:21:26.574,1,2.0,False,,False,True,89.261,17.917,38.443,32.901,4579.511,,,4597.428,4635.871,4668.772
0 days 01:19:18.397000,PIA,81,0 days 00:01:29.625000,14.0,1.0,,,0 days 00:00:17.870000,0 days 00:00:38.583000,0 days 00:00:33.172000,0 days 01:18:06.642000,0 days 01:18:45.225000,0 days 01:19:18.397000,290.0,297.0,209.0,305.0,False,HARD,14.0,True,McLaren,0 days 01:17:48.772000,2025-12-07 13:22:55.835,1,2.0,False,,False,True,89.625,17.87,38.583,33.172,4668.772,,,4686.642,4725.225,4758.397
0 days 01:20:47.933000,PIA,81,0 days 00:01:29.536000,15.0,1.0,,,0 days 00:00:17.848000,0 days 00:00:38.700000,0 days 00:00:32.988000,0 days 01:19:36.245000,0 days 01:20:14.945000,0 days 01:20:47.933000,291.0,297.0,208.0,305.0,False,HARD,15.0,True,McLaren,0 days 01:19:18.397000,2025-12-07 13:24:25.460,1,2.0,False,,False,True,89.536,17.848,38.7,32.988,4758.397,,,4776.245,4814.945,4847.933
0 days 01:22:17.614000,PIA,81,0 days 00:01:29.681000,16.0,1.0,,,0 days 00:00:17.974000,0 days 00:00:38.729000,0 days 00:00:32.978000,0 days 01:21:05.907000,0 days 01:21:44.636000,0 days 01:22:17.614000,290.0,295.0,210.0,304.0,False,HARD,16.0,True,McLaren,0 days 01:20:47.933000,2025-12-07 13:25:54.996,1,2.0,False,,False,True,89.681,17.974,38.729,32.978,4847.933,,,4865.907,4904.636,4937.614
0 days 01:23:47.149000,PIA,81,0 days 00:01:29.535000,17.0,1.0,,,0 days 00:00:17.917000,0 days 00:00:38.628000,0 days 00:00:32.990000,0 days 01:22:35.531000,0 days 01:23:14.159000,0 days 01:23:47.149000,,296.0,210.0,305.0,False,HARD,17.0,True,McLaren,0 days 01:22:17.614000,2025-12-07 13:27:24.677,1,2.0,False,,False,True,89.535,17.917,38.628,32.99,4937.614,,,4955.531,4994.159,5027.149
0 days 01:25:16.706000,PIA,81,0 days 00:01:29.557000,18.0,1.0,,,0 days 00:00:17.908000,0 days 00:00:38.607000,0 days 00:00:33.042000,0 days 01:24:05.057000,0 days 01:24:43.664000,0 days 01:25:16.706000,289.0,296.0,210.0,306.0,False,HARD,18.0,True,McLaren,0 days 01:23:47.149000,2025-12-07 13:28:54.212,1,2.0,False,,False,True,89.557,17.908,38.607,33.042,5027.149,,,5045.057,5083.664,5116.706
0 days 01:26:46.304000,PIA,81,0 days 00:01:29.598000,19.0,1.0,,,0 days 00:00:17.867000,0 days 00:00:38.683000,0 days 00:00:33.048000,0 days 01:25:34.573000,0 days 01:26:13.256000,0 days 01:26:46.304000,,297.0,209.0,305.0,False,HARD,19.0,True,McLaren,0 days 01:25:16.706000,2025-12-07 13:30:23.769,1,2.0,False,,False,True,89.598,17.867,38.683,33.048,5116.706,,,5134.573,5173.256,5206.304
0 days 01:28:16.196000,PIA,81,0 days 00:01:29.892000,20.0,1.0,,,0 days 00:00:18.025000,0 days 00:00:38.808000,0 days 00:00:33.059000,0 days 01:27:04.329000,0 days 01:27:43.137000,0 days 01:28:16.196000,,297.0,211.0,305.0,False,HARD,20.0,True,McLaren,0 days 01:26:46.304000,2025-12-07 13:31:53.367,1,2.0,False,,False,True,89.892,18.025,38.808,33.059,5206.304,,,5224.329,5263.137,5296.196
0 days 01:29:45.780000,PIA,81,0 days 00:01:29.584000,21.0,1.0,,,0 days 00:00:17.857000,0 days 00:00:38.564000,0 days 00:00:33.163000,0 days 01:28:34.053000,0 days 01:29:12.617000,0 days 01:29:45.780000,290.0,296.0,209.0,304.0,False,HARD,21.0,True,McLaren,0 days 01:28:16.196000,2025-12-07 13:33:23.259,1,2.0,False,,False,True,89.584,17.857,38.564,33.163,5296.196,,,5314.053,5352.617,5385.78
0 days 01:31:15.283000,PIA,81,0 days 00:01:29.503000,22.0,1.0,,,0 days 00:00:17.891000,0 days 00:00:38.669000,0 days 00:00:32.943000,0 days 01:30:03.671000,0 days 01:30:42.340000,0 days 01:31:15.283000,,298.0,210.0,304.0,False,HARD,22.0,True,McLaren,0 days 01:29:45.780000,2025-12-07 13:34:52.843,1,2.0,False,,False,True,89.503,17.891,38.669,32.943,5385.78,,,5403.671,5442.34,5475.283
0 days 01:32:44.798000,PIA,81,0 days 00:01:29.515000,23.0,1.0,,,0 days 00:00:17.844000,0 days 00:00:38.630000,0 days 00:00:33.041000,0 days 01:31:33.127000,0 days 01:32:11.757000,0 days 01:32:44.798000,291.0,295.0,211.0,303.0,False,HARD,23.0,True,McLaren,0 days 01:31:15.283000,2025-12-07 13:36:22.346,1,2.0,False,,False,True,89.515,17.844,38.63,33.041,5475.283,,,5493.127,5531.757,5564.798
0 days 01:34:14.233000,PIA,81,0 days 00:01:29.435000,24.0,1.0,,,0 days 00:00:17.841000,0 days 00:00:38.710000,0 days 00:00:32.884000,0 days 01:33:02.639000,0 days 01:33:41.349000,0 days 01:34:14.233000,288.0,295.0,211.0,301.0,False,HARD,24.0,True,McLaren,0 days 01:32:44.798000,2025-12-07 13:37:51.861,1,1.0,False,,False,True,89.435,17.841,38.71,32.884,5564.798,,,5582.639,5621.349,5654.233
0 days 01:35:43.494000,PIA,81,0 days 00:01:29.261000,25.0,1.0,,,0 days 00:00:17.849000,0 days 00:00:38.617000,0 days 00:00:32.795000,0 days 01:34:32.082000,0 days 01:35:10.699000,0 days 01:35:43.494000,290.0,295.0,211.0,302.0,False,HARD,25.0,True,McLaren,0 days 01:34:14.233000,2025-12-07 13:39:21.296,1,1.0,False,,False,True,89.261,17.849,38.617,32.795,5654.233,,,5672.082,5710.699,5743.494
0 days 01:37:12.986000,PIA,81,0 days 00:01:29.492000,26.0,1.0,,,0 days 00:00:17.871000,0 days 00:00:38.773000,0 days 00:00:32.848000,0 days 01:36:01.365000,0 days 01:36:40.138000,0 days 01:37:12.986000,,294.0,211.0,301.0,False,HARD,26.0,True,McLaren,0 days 01:35:43.494000,2025-12-07 13:40:50.557,1,1.0,False,,False,True,89.492,17.871,38.773,32.848,5743.494,,,5761.365,5800.138,5832.986
0 days 01:38:42.285000,PIA,81,0 days 00:01:29.299000,27.0,1.0,,,0 days 00:00:17.829000,0 days 00:00:38.604000,0 days 00:00:32.866000,0 days 01:37:30.815000,0 days 01:38:09.419000,0 days 01:38:42.285000,288.0,292.0,210.0,301.0,False,HARD,27.0,True,McLaren,0 days 01:37:12.986000,2025-12-07 13:42:20.049,1,1.0,False,,False,True,89.299,17.829,38.604,32.866,5832.986,,,5850.815,5889.419,5922.285
0 days 01:40:11.289000,PIA,81,0 days 00:01:29.004000,28.0,1.0,,,0 days 00:00:17.814000,0 days 00:00:38.581000,0 days 00:00:32.609000,0 days 01:39:00.099000,0 days 01:39:38.680000,0 days 01:40:11.289000,290.0,294.0,211.0,302.0,True,HARD,28.0,True,McLaren,0 days 01:38:42.285000,2025-12-07 13:43:49.348,1,1.0,False,,False,True,89.004,17.814,38.581,32.609,5922.285,,,5940.099,5978.68,6011.289
0 days 01:41:40.216000,PIA,81,0 days 00:01:28.927000,29.0,1.0,,,0 days 00:00:17.763000,0 days 00:00:38.444000,0 days 00:00:32.720000,0 days 01:40:29.052000,0 days 01:41:07.496000,0 days 01:41:40.216000,289.0,295.0,210.0,303.0,True,HARD,29.0,True,McLaren,0 days 01:40:11.289000,2025-12-07 13:45:18.352,1,1.0,False,,False,True,88.927,17.763,38.444,32.72,6011.289,,,6029.052,6067.496,6100.216
0 days 01:43:09.335000,PIA,81,0 days 00:01:29.119000,30.0,1.0,,,0 days 00:00:17.841000,0 days 00:00:38.585000,0 days 00:00:32.693000,0 days 01:41:58.057000,0 days 01:42:36.642000,0 days 01:43:09.335000,290.0,297.0,211.0,305.0,False,HARD,30.0,True,McLaren,0 days 01:41:40.216000,2025-12-07 13:46:47.279,1,1.0,True,TRACK LIMITS AT TURN 1 LAP 30 ,False,True,89.119,17.841,38.585,32.693,6100.216,,,6118.057,6156.642,6189.335
0 days 01:44:38.318000,PIA,81,0 days 00:01:28.983000,31.0,1.0,,,0 days 00:00:17.809000,0 days 00:00:38.500000,0 days 00:00:32.674000,0 days 01:43:27.144000,0 days 01:44:05.644000,0 days 01:44:38.318000,291.0,296.0,212.0,302.0,False,HARD,31.0,True,McLaren,0 days 01:43:09.335000,2025-12-07 13:48:16.398,1,1.0,False,,False,True,88.983,17.809,38.5,32.674,6189.335,,,6207.144,6245.644,6278.318
0 days 01:46:07.319000,PIA,81,0 days 00:01:29.001000,32.0,1.0,,,0 days 00:00:17.747000,0 days 00:00:38.511000,0 days 00:00:32.743000,0 days 01:44:56.065000,0 days 01:45:34.576000,0 days 01:46:07.319000,290.0,294.0,213.0,301.0,False,HARD,32.0,True,McLaren,0 days 01:44:38.318000,2025-12-07 13:49:45.381,1,1.0,False,,False,True,89.001,17.747,38.511,32.743,6278.318,,,6296.065,6334.576,6367.319
0 days 01:47:36.321000,PIA,81,0 days 00:01:29.002000,33.0,1.0,,,0 days 00:00:17.662000,0 days 00:00:38.664000,0 days 00:00:32.676000,0 days 01:46:24.981000,0 days 01:47:03.645000,0 days 01:47:36.321000,,296.0,213.0,302.0,False,HARD,33.0,True,McLaren,0 days 01:46:07.319000,2025-12-07 13:51:14.382,1,1.0,False,,False,True,89.002,17.662,38.664,32.676,6367.319,,,6384.981,6423.645,6456.321
0 days 01:49:05.634000,PIA,81,0 days 00:01:29.313000,34.0,1.0,,,0 days 00:00:17.743000,0 days 00:00:38.750000,0 days 00:00:32.820000,0 days 01:47:54.064000,0 days 01:48:32.814000,0 days 01:49:05.634000,291.0,296.0,212.0,301.0,False,HARD,34.0,True,McLaren,0 days 01:47:36.321000,2025-12-07 13:52:43.384,1,1.0,False,,False,True,89.313,17.743,38.75,32.82,6456.321,,,6474.064,6512.814,6545.634
0 days 01:50:34.811000,PIA,81,0 days 00:01:29.177000,35.0,1.0,,,0 days 00:00:17.757000,0 days 00:00:38.740000,0 days 00:00:32.680000,0 days 01:49:23.391000,0 days 01:50:02.131000,0 days 01:50:34.811000,290.0,295.0,213.0,302.0,False,HARD,35.0,True,McLaren,0 days 01:49:05.634000,2025-12-07 13:54:12.697,1,1.0,False,,False,True,89.177,17.757,38.74,32.68,6545.634,,,6563.391,6602.131,6634.811
0 days 01:52:03.820000,PIA,81,0 days 00:01:29.009000,36.0,1.0,,,0 days 00:00:17.703000,0 days 00:00:38.667000,0 days 00:00:32.639000,0 days 01:50:52.514000,0 days 01:51:31.181000,0 days 01:52:03.820000,,296.0,212.0,305.0,False,HARD,36.0,True,McLaren,0 days 01:50:34.811000,2025-12-07 13:55:41.874,1,1.0,False,,False,True,89.009,17.703,38.667,32.639,6634.811,,,6652.514,6691.181,6723.82
0 days 01:53:32.946000,PIA,81,0 days 00:01:29.126000,37.0,1.0,,,0 days 00:00:17.732000,0 days 00:00:38.710000,0 days 00:00:32.684000,0 days 01:52:21.552000,0 days 01:53:00.262000,0 days 01:53:32.946000,,294.0,213.0,304.0,False,HARD,37.0,True,McLaren,0 days 01:52:03.820000,2025-12-07 13:57:10.883,1,1.0,False,,False,True,89.126,17.732,38.71,32.684,6723.82,,,6741.552,6780.262,6812.946
0 days 01:55:02.052000,PIA,81,0 days 00:01:29.106000,38.0,1.0,,,0 days 00:00:17.759000,0 days 00:00:38.708000,0 days 00:00:32.639000,0 days 01:53:50.705000,0 days 01:54:29.413000,0 days 01:55:02.052000,291.0,294.0,212.0,302.0,False,HARD,38.0,True,McLaren,0 days 01:53:32.946000,2025-12-07 13:58:40.009,1,1.0,False,,False,True,89.106,17.759,38.708,32.639,6812.946,,,6830.705,6869.413,6902.052
0 days 01:56:31.312000,PIA,81,0 days 00:01:29.260000,39.0,1.0,,,0 days 00:00:17.688000,0 days 00:00:38.680000,0 days 00:00:32.892000,0 days 01:55:19.740000,0 days 01:55:58.420000,0 days 01:56:31.312000,,294.0,209.0,302.0,False,HARD,39.0,True,McLaren,0 days 01:55:02.052000,2025-12-07 14:00:09.115,1,1.0,False,,False,True,89.26,17.688,38.68,32.892,6902.052,,,6919.74,6958.42,6991.312
0 days 01:58:00.700000,PIA,81,0 days 00:01:29.388000,40.0,1.0,,,0 days 00:00:17.796000,0 days 00:00:38.701000,0 days 00:00:32.891000,0 days 01:56:49.108000,0 days 01:57:27.809000,0 days 01:58:00.700000,292.0,298.0,215.0,303.0,False,HARD,40.0,True,McLaren,0 days 01:56:31.312000,2025-12-07 14:01:38.375,1,1.0,False,,False,True,89.388,17.796,38.701,32.891,6991.312,,,7009.108,7047.809,7080.7
0 days 01:59:33.423000,PIA,81,0 days 00:01:32.723000,41.0,1.0,,0 days 01:59:32.422000,0 days 00:00:17.759000,0 days 00:00:38.944000,0 days 00:00:36.020000,0 days 01:58:18.459000,0 days 01:58:57.403000,0 days 01:59:33.423000,291.0,312.0,,310.0,False,HARD,41.0,True,McLaren,0 days 01:58:00.700000,2025-12-07 14:03:07.763,1,2.0,False,,False,False,92.723,17.759,38.944,36.02,7080.7,7172.422,,7098.459,7137.403,7173.423
0 days 02:01:21.790000,PIA,81,0 days 00:01:48.367000,42.0,2.0,0 days 01:59:54.028000,,0 days 00:00:38.028000,0 days 00:00:38.313000,0 days 00:00:32.026000,0 days 02:00:11.451000,0 days 02:00:49.764000,0 days 02:01:21.790000,287.0,293.0,218.0,299.0,False,MEDIUM,1.0,True,McLaren,0 days 01:59:33.423000,2025-12-07 14:04:40.486,1,2.0,False,,False,False,108.367,38.028,38.313,32.026,7173.423,,7194.028,7211.451,7249.764,7281.79
0 days 02:02:49.159000,PIA,81,0 days 00:01:27.369000,43.0,2.0,,,0 days 00:00:17.712000,0 days 00:00:38.069000,0 days 00:00:31.588000,0 days 02:01:39.502000,0 days 02:02:17.571000,0 days 02:02:49.159000,288.0,292.0,217.0,299.0,True,MEDIUM,2.0,True,McLaren,0 days 02:01:21.790000,2025-12-07 14:06:28.853,1,2.0,False,,False,True,87.369,17.712,38.069,31.588,7281.79,,,7299.502,7337.571,7369.159
0 days 02:04:15.924000,PIA,81,0 days 00:01:26.765000,44.0,2.0,,,0 days 00:00:17.512000,0 days 00:00:37.820000,0 days 00:00:31.433000,0 days 02:03:06.671000,0 days 02:03:44.491000,0 days 02:04:15.924000,291.0,295.0,216.0,303.0,True,MEDIUM,3.0,True,McLaren,0 days 02:02:49.159000,2025-12-07 14:07:56.222,1,2.0,False,,False,True,86.765,17.512,37.82,31.433,7369.159,,,7386.671,7424.491,7455.924
0 days 02:05:43.316000,PIA,81,0 days 00:01:27.392000,45.0,2.0,,,0 days 00:00:17.442000,0 days 00:00:38.100000,0 days 00:00:31.850000,0 days 02:04:33.366000,0 days 02:05:11.466000,0 days 02:05:43.316000,,290.0,216.0,301.0,False,MEDIUM,4.0,True,McLaren,0 days 02:04:15.924000,2025-12-07 14:09:22.987,1,2.0,False,,False,True,87.392,17.442,38.1,31.85,7455.924,,,7473.366,7511.466,7543.316
0 days 02:07:10.281000,PIA,81,0 days 00:01:26.965000,46.0,2.0,,,0 days 00:00:17.455000,0 days 00:00:38.010000,0 days 00:00:31.500000,0 days 02:06:00.771000,0 days 02:06:38.781000,0 days 02:07:10.281000,,292.0,216.0,302.0,False,MEDIUM,5.0,True,McLaren,0 days 02:05:43.316000,2025-12-07 14:10:50.379,1,2.0,False,,False,True,86.965,17.455,38.01,31.5,7543.316,,,7560.771,7598.781,7630.281
0 days 02:08:37.275000,PIA,81,0 days 00:01:26.994000,47.0,2.0,,,0 days 00:00:17.373000,0 days 00:00:38.021000,0 days 00:00:31.600000,0 days 02:07:27.654000,0 days 02:08:05.675000,0 days 02:08:37.275000,,292.0,215.0,302.0,False,MEDIUM,6.0,True,McLaren,0 days 02:07:10.281000,2025-12-07 14:12:17.344,1,2.0,False,,False,True,86.994,17.373,38.021,31.6,7630.281,,,7647.654,7685.675,7717.275
0 days 02:10:04.297000,PIA,81,0 days 00:01:27.022000,48.0,2.0,,,0 days 00:00:17.399000,0 days 00:00:37.940000,0 days 00:00:31.683000,0 days 02:08:54.674000,0 days 02:09:32.614000,0 days 02:10:04.297000,293.0,295.0,216.0,304.0,False,MEDIUM,7.0,True,McLaren,0 days 02:08:37.275000,2025-12-07 14:13:44.338,1,2.0,False,,False,True,87.022,17.399,37.94,31.683,7717.275,,,7734.674,7772.614,7804.297
0 days 02:11:31.409000,PIA,81,0 days 00:01:27.112000,49.0,2.0,,,0 days 00:00:17.286000,0 days 00:00:38.044000,0 days 00:00:31.782000,0 days 02:10:21.583000,0 days 02:10:59.627000,0 days 02:11:31.409000,294.0,295.0,216.0,305.0,False,MEDIUM,8.0,True,McLaren,0 days 02:10:04.297000,2025-12-07 14:15:11.360,1,2.0,False,,False,True,87.112,17.286,38.044,31.782,7804.297,,,7821.583,7859.627,7891.409
0 days 02:12:58.448000,PIA,81,0 days 00:01:27.039000,50.0,2.0,,,0 days 00:00:17.325000,0 days 00:00:38.053000,0 days 00:00:31.661000,0 days 02:11:48.734000,0 days 02:12:26.787000,0 days 02:12:58.448000,293.0,296.0,214.0,304.0,False,MEDIUM,9.0,True,McLaren,0 days 02:11:31.409000,2025-12-07 14:16:38.472,1,2.0,False,,False,True,87.039,17.325,38.053,31.661,7891.409,,,7908.734,7946.787,7978.448
0 days 02:14:25.760000,PIA,81,0 days 00:01:27.312000,51.0,2.0,,,0 days 00:00:17.370000,0 days 00:00:38.196000,0 days 00:00:31.746000,0 days 02:13:15.818000,0 days 02:13:54.014000,0 days 02:14:25.760000,,294.0,216.0,304.0,False,MEDIUM,10.0,True,McLaren,0 days 02:12:58.448000,2025-12-07 14:18:05.511,1,2.0,False,,False,True,87.312,17.37,38.196,31.746,7978.448,,,7995.818,8034.014,8065.76
0 days 02:15:53.258000,PIA,81,0 days 00:01:27.498000,52.0,2.0,,,0 days 00:00:17.383000,0 days 00:00:38.202000,0 days 00:00:31.913000,0 days 02:14:43.143000,0 days 02:15:21.345000,0 days 02:15:53.258000,294.0,293.0,215.0,302.0,False,MEDIUM,11.0,True,McLaren,0 days 02:14:25.760000,2025-12-07 14:19:32.823,1,2.0,False,,False,True,87.498,17.383,38.202,31.913,8065.76,,,8083.143,8121.345,8153.258
